ranking_popularity,Channel,Watch time (mins),Stream time (mins),Peak viewers,Average viewers,Followers,Followers gained,Partnered,Mature,Language,Esport_channel
743.0,AGENTEMAXO,11973765.0,6945.0,9852.0,1724.0,1133919.0,8528.0,True,False,Spanish,
744.0,KARASMAI,17972595.0,11775.0,9842.0,1526.0,477954.0,4108.0,True,False,English,
745.0,HAZRETIYASUO,10036275.0,3630.0,9841.0,2764.0,706502.0,41938.0,False,False,Turkish,
746.0,JUDD,12321030.0,7785.0,9832.0,1582.0,140698.0,4330.0,True,True,English,
747.0,CH14,4794735.0,2025.0,9822.0,2367.0,873864.0,52225.0,True,False,Spanish,
748.0,TECTONE,30808545.0,10290.0,9820.0,2994.0,808833.0,-615.0,True,False,English,
749.0,TORONTOTOKYO17,12019935.0,3045.0,9818.0,3947.0,175633.0,18281.0,True,False,Russian,
750.0,BROXAH,60274410.0,11145.0,9797.0,5408.0,436820.0,16243.0,True,False,English,
751.0,H2P_GUCIO,55482000.0,11580.0,9780.0,4791.0,318984.0,5174.0,True,False,Polish,
752.0,XARI,10696095.0,2790.0,9779.0,3833.0,400537.0,289.0,True,False,French,
753.0,RIMA0326,310575.0,285.0,9778.0,1089.0,6711.0,517.0,False,False,English,
754.0,LCO,7623540.0,1890.0,9756.0,4033.0,38897.0,3532.0,True,False,English,Yes
755.0,STERZIK,6666450.0,3300.0,9755.0,2020.0,81934.0,6039.0,True,False,German,
756.0,ICECREAMUPLOADS,1095330.0,3720.0,9752.0,294.0,3792.0,180.0,True,False,English,
757.0,ROCIODTA,16075110.0,5085.0,9746.0,3161.0,798171.0,41394.0,True,False,Spanish,
758.0,NRGGG,958320.0,210.0,9739.0,4563.0,241347.0,676.0,True,False,English,
759.0,KAYDOP,20604930.0,5190.0,9726.0,3970.0,707294.0,11674.0,True,False,French,
760.0,SPAWNONME,1096665.0,195.0,9725.0,5623.0,9552.0,169.0,True,True,English,
761.0,AUSSIEANTICS,50644650.0,16185.0,9725.0,3129.0,922579.0,20951.0,True,False,English,Yes
762.0,FARFADOXVEVO,21927090.0,3885.0,9718.0,5644.0,1303203.0,41210.0,True,False,Spanish,
763.0,CURTISRYAN,16221750.0,17025.0,9699.0,952.0,170154.0,3704.0,True,True,English,
764.0,STAIY,43708770.0,8445.0,9690.0,5175.0,315824.0,1533.0,True,False,German,
765.0,CACHO01,30188505.0,8790.0,9689.0,3434.0,655261.0,32868.0,True,False,Spanish,
766.0,VALORANT_BR,13401555.0,2640.0,9668.0,5076.0,538837.0,5540.0,True,False,Portuguese,Yes
767.0,ARTY,2191710.0,345.0,9662.0,6352.0,1442.0,428.0,True,False,English,
768.0,JELTY,11929200.0,3600.0,9654.0,3313.0,2921939.0,15595.0,True,False,Spanish,
769.0,ELMIILLOR,48868545.0,10770.0,9631.0,4537.0,797279.0,1356.0,True,False,Spanish,
770.0,AUNKERE,13675965.0,4170.0,9629.0,3279.0,442645.0,14346.0,True,False,Russian,
771.0,SOYCHAPATV,1117080.0,2550.0,9626.0,438.0,30398.0,1482.0,False,False,Spanish,
772.0,BRKK,23406780.0,12180.0,9625.0,1921.0,409048.0,33766.0,False,True,Portuguese,
773.0,AUZIOMF,16611825.0,8520.0,9618.0,1949.0,118528.0,14686.0,True,False,English,
774.0,MAYA,13299900.0,2505.0,9611.0,5309.0,729115.0,2925.0,True,False,English,
775.0,NAGUURA,22950495.0,9900.0,9597.0,2318.0,325136.0,5819.0,True,False,English,
776.0,J4MOD,3613155.0,2190.0,9594.0,1649.0,13314.0,2910.0,False,False,English,
777.0,ADMIRALBAHROO,46072545.0,9000.0,9592.0,5119.0,829313.0,-1204.0,True,False,English,
778.0,DALTOOSH,35660640.0,11160.0,9572.0,3195.0,744198.0,4258.0,True,False,English,
779.0,BARBAROUSKING,66575580.0,17820.0,9568.0,3736.0,192149.0,1225.0,True,True,English,
780.0,김뿡_ (BBONGE_),17655510.0,8595.0,9564.0,2054.0,141479.0,2528.0,True,False,Korean,
781.0,ALE_APOKA,38825760.0,40935.0,9523.0,948.0,276168.0,4426.0,True,True,Portuguese,
782.0,MAGIC,1681365.0,855.0,9510.0,1966.0,432431.0,586.0,True,False,English,Yes
783.0,SPKCLB,4607265.0,2715.0,9504.0,1696.0,256147.0,10810.0,False,False,Portuguese,
784.0,MRDZINOLD,16399920.0,4395.0,9491.0,3731.0,277976.0,26059.0,True,False,Polish,
785.0,MELHARUCOS,50496765.0,13995.0,9490.0,3608.0,408485.0,841.0,True,True,Russian,
786.0,DRUTUTT,67639770.0,12390.0,9463.0,5459.0,404400.0,16859.0,True,False,English,
787.0,ARROZYDESGRACIAS,11205030.0,3885.0,9457.0,2884.0,187055.0,33123.0,True,False,Spanish,
788.0,JENNYAN,16823850.0,6480.0,9455.0,2596.0,145022.0,3643.0,True,False,German,
789.0,ZILVERK,9565260.0,4245.0,9445.0,2253.0,1792956.0,24325.0,True,False,Spanish,
790.0,XENOSYSVEX,48129465.0,16020.0,9444.0,3004.0,128307.0,5827.0,True,False,English,
791.0,SARTHE,6962550.0,9810.0,9444.0,709.0,40602.0,3010.0,True,False,English,
792.0,小森めと (MET_KOMORI),10348365.0,2565.0,9436.0,4034.0,140551.0,18110.0,False,False,Japanese,
793.0,LEFRENCHRESTREAM,22673490.0,7755.0,9435.0,2923.0,70926.0,961.0,True,False,French,
794.0,REVENTXZ,21007605.0,8490.0,9435.0,2474.0,910140.0,-1366.0,True,False,Spanish,
795.0,MANDE,51852645.0,10860.0,9433.0,4774.0,406972.0,17723.0,True,False,English,
796.0,AA9SKILLZ,18786810.0,7710.0,9427.0,2436.0,731279.0,8574.0,True,False,English,
797.0,C_A_K_E,47594610.0,12795.0,9417.0,3719.0,351684.0,380.0,True,False,Russian,
798.0,ATT_OFICIAL,4959510.0,9375.0,9415.0,529.0,206359.0,15622.0,False,False,Portuguese,
799.0,JIRAYALECOCHON,10088490.0,3300.0,9411.0,3057.0,553928.0,3388.0,True,False,French,
800.0,JONATHANONG,1469400.0,4050.0,9406.0,362.0,83187.0,2405.0,True,False,English,
801.0,39DAPH,64200000.0,11685.0,9391.0,5494.0,1164360.0,4112.0,True,False,English,
802.0,BUCHER,2813205.0,6240.0,9386.0,450.0,42487.0,3367.0,True,False,German,
803.0,XTH0REK,20907015.0,5460.0,9380.0,3829.0,258623.0,819.0,True,False,Polish,
804.0,ODABLOCK,47568675.0,12870.0,9371.0,3696.0,278578.0,4677.0,True,False,English,
805.0,HADIPLAYSMUSIC,2058390.0,2520.0,9369.0,816.0,8534.0,458.0,True,False,English,
806.0,SKILL4LTU,44932635.0,11820.0,9368.0,3801.0,265445.0,7310.0,True,True,English,
807.0,VICE,2710005.0,2235.0,9367.0,1212.0,4899.0,1031.0,True,True,English,
808.0,AUSTINEKELER,516315.0,165.0,9367.0,3129.0,35680.0,205.0,True,False,English,
809.0,LETSHUGOTV,69496395.0,37620.0,9356.0,1847.0,333751.0,63805.0,True,False,German,
810.0,BLACKUFA,39284880.0,9030.0,9346.0,4350.0,343592.0,3182.0,True,False,Russian,
811.0,FAIDE,44992890.0,8415.0,9301.0,5346.0,750137.0,30068.0,True,False,English,
812.0,PAPESAN,15189195.0,4200.0,9291.0,3616.0,271592.0,11027.0,True,False,French,
813.0,AYDAN,47126010.0,15810.0,9279.0,2980.0,2947782.0,5773.0,True,True,English,
814.0,JOSEDEODO,1105440.0,150.0,9279.0,7369.0,361269.0,453.0,True,False,Spanish,
815.0,TUANZY,1338270.0,285.0,9276.0,4695.0,333220.0,672.0,True,True,English,
816.0,PIPEPUNK,2877855.0,2490.0,9275.0,1155.0,1432739.0,14531.0,True,False,Spanish,
817.0,ESL_CSGOD,3362520.0,1860.0,9274.0,1807.0,69511.0,4036.0,True,False,English,
818.0,SKYWHYWALKER,31652730.0,6165.0,9269.0,5134.0,351376.0,50077.0,True,False,Russian,
819.0,KAYANETV,1285830.0,2355.0,9258.0,546.0,51906.0,1427.0,True,False,French,
820.0,PLAYHARD,7735005.0,5145.0,9256.0,1503.0,1080276.0,12696.0,True,False,Portuguese,
821.0,CRITICAS_QLS,5988000.0,1380.0,9244.0,4339.0,264921.0,4070.0,True,False,Spanish,
822.0,SEIKOSHA_TV,397545.0,1065.0,9235.0,373.0,1273.0,35.0,False,True,Dutch,
823.0,ZY0XXX,17128545.0,3195.0,9226.0,5361.0,238255.0,11329.0,True,False,English,
824.0,TONTON,33709530.0,10320.0,9211.0,3266.0,443164.0,132.0,True,False,French,
825.0,凱琪 (APHROLIN1107),13396860.0,4260.0,9191.0,3144.0,239776.0,2310.0,True,False,Chinese,
826.0,PATHTOLCS,9695475.0,3570.0,9188.0,2715.0,9649.0,4086.0,False,False,English,
827.0,ANNAGAZANIS,1246815.0,3915.0,9180.0,318.0,80221.0,13527.0,True,False,German,
828.0,LOL_NEMESIS,55132440.0,15585.0,9177.0,3537.0,623694.0,14132.0,True,False,English,
829.0,RDCGAMING,8301570.0,1320.0,9175.0,6289.0,554445.0,5264.0,True,False,English,
830.0,ゆゆうた押忍 (YUYUTA0702),27181440.0,6240.0,9169.0,4356.0,150548.0,5775.0,False,False,Japanese,
831.0,FCBAYERNBASKETBALL,3372795.0,2220.0,9148.0,1519.0,2997.0,1548.0,True,False,German,
832.0,MINERVA,27864270.0,10650.0,9142.0,2616.0,193152.0,17424.0,True,False,Portuguese,
833.0,OCWSPORT,17855580.0,6975.0,9096.0,2559.0,113028.0,8350.0,True,False,Italian,
834.0,YATORO21,1990260.0,600.0,9082.0,3317.0,223553.0,2165.0,True,False,Russian,
835.0,TERRACID,9137340.0,3210.0,9081.0,2846.0,839199.0,5254.0,True,False,French,
836.0,JUJALAG,24438930.0,6705.0,9066.0,3644.0,418249.0,10110.0,True,False,Spanish,
837.0,TANUKANA_,1136910.0,315.0,9065.0,3609.0,19950.0,7434.0,False,False,Japanese,
838.0,EUPROLEAGUE_EN,5503905.0,5880.0,9047.0,936.0,13172.0,4596.0,False,False,English,
839.0,ROBINSONGZ,19611045.0,8850.0,9038.0,2215.0,85872.0,2411.0,True,False,English,
840.0,BILLYWILKINSOFFICIAL,1549290.0,1920.0,9033.0,806.0,15016.0,1098.0,True,False,English,
841.0,ROSTISLAV_999,14476410.0,3075.0,9022.0,4707.0,418579.0,16090.0,True,False,Russian,
842.0,DOUGDOUGW,14178870.0,2340.0,9022.0,6059.0,572392.0,11394.0,True,False,English,
843.0,ALEFTORREZ,9552645.0,9735.0,9016.0,981.0,233386.0,26304.0,True,False,Portuguese,
844.0,SWEETDREAMS,9558735.0,2370.0,8989.0,4033.0,793332.0,1283.0,True,False,English,
845.0,PELICANGER,10066050.0,4875.0,8987.0,2064.0,350385.0,38083.0,True,False,Spanish,
846.0,GRPZDC,21637215.0,3690.0,8984.0,5863.0,52881.0,-47998.0,True,True,Russian,
847.0,CINENOVELERO,4354170.0,2355.0,8981.0,1848.0,12273.0,12003.0,False,False,Spanish,
848.0,SACY,11409810.0,2010.0,8981.0,5676.0,565234.0,16768.0,True,True,Portuguese,
849.0,COCHISE,1674645.0,4590.0,8980.0,364.0,77589.0,7311.0,True,False,English,
850.0,OTKNETWORK,12933750.0,42615.0,8975.0,303.0,239245.0,4894.0,True,False,English,
851.0,IMAQTPIE,34590480.0,12465.0,8974.0,2775.0,2596423.0,-119.0,True,False,English,
852.0,NECROS,19776810.0,8460.0,8954.0,2337.0,352369.0,10647.0,True,False,English,
853.0,RAZAH,18479700.0,13905.0,8952.0,1328.0,183399.0,3002.0,True,False,Portuguese,
854.0,VIIBIIN,8061165.0,17295.0,8941.0,466.0,33444.0,3855.0,True,True,English,
855.0,PREMIERTWO,7329225.0,6915.0,8939.0,1059.0,75725.0,11733.0,True,False,English,
856.0,DOGDOG,43518075.0,9735.0,8912.0,4470.0,634772.0,1186.0,True,False,English,
857.0,BETBOOM_ENG,9824955.0,3735.0,8888.0,2630.0,14493.0,2576.0,True,False,English,
858.0,FREEKBASS,628275.0,2520.0,8886.0,249.0,2402.0,118.0,False,False,English,
859.0,METASHI12,27209970.0,11925.0,8882.0,2281.0,172694.0,5392.0,True,True,German,
860.0,MAYICHI,8564235.0,6135.0,8877.0,1395.0,1710003.0,15773.0,True,False,Spanish,
861.0,LLUNACLARK,13209375.0,6060.0,8876.0,2179.0,164153.0,26641.0,True,False,Spanish,
862.0,RIVENZI,15748950.0,6840.0,8874.0,2302.0,242852.0,4062.0,True,False,French,
863.0,LIZZZOGUB,706860.0,105.0,8866.0,6732.0,22901.0,7166.0,False,False,Russian,
864.0,RAINHOE,16433490.0,8760.0,8857.0,1875.0,141439.0,6511.0,True,True,English,
865.0,SHANKS_TTV,47075550.0,13890.0,8857.0,3389.0,414718.0,15420.0,True,True,English,
866.0,서새봄냥 (SADDUMMY),77931810.0,17475.0,8854.0,4459.0,656423.0,317.0,True,False,Korean,
867.0,TUTCHIO,615045.0,9045.0,8853.0,67.0,2512.0,150.0,False,True,French,
868.0,GOLDENGUARDIANS,2056575.0,600.0,8847.0,3427.0,12938.0,761.0,True,False,English,
869.0,STEVEFORWARD,621690.0,2505.0,8837.0,248.0,4482.0,236.0,False,False,English,
870.0,SAUDIESPORTS_,725310.0,180.0,8833.0,4029.0,19941.0,2188.0,False,False,Arabic,
871.0,LNGLIVEOFFICIAL,1856955.0,255.0,8830.0,7282.0,256344.0,21.0,True,True,Chinese,
872.0,ITSJSTN,5682840.0,1905.0,8826.0,2983.0,576150.0,7693.0,True,False,English,
873.0,MAZZATOMAS,59836755.0,15225.0,8824.0,3930.0,184613.0,61491.0,False,True,Spanish,
874.0,NOTMES,15913335.0,23220.0,8818.0,685.0,152000.0,1452.0,True,False,English,
875.0,SMOKEY,3927360.0,5985.0,8809.0,656.0,43457.0,624.0,True,True,English,
876.0,MOKRYSUCHAR,15183285.0,4035.0,8804.0,3762.0,167163.0,4599.0,True,False,Polish,
877.0,VEDAL987,16245390.0,4275.0,8801.0,3800.0,166736.0,75650.0,False,False,English,
878.0,플러리 (FLURRY1989),25641180.0,11430.0,8793.0,2243.0,212065.0,1474.0,True,False,Korean,
879.0,SOSFANTALIVE,1649640.0,1050.0,8770.0,1571.0,55430.0,775.0,True,False,Italian,
880.0,PERIDOTLOL,37115415.0,11625.0,8769.0,3192.0,15251.0,10806.0,False,False,English,
881.0,TA1YO_TV,14799315.0,10545.0,8756.0,1403.0,211907.0,5646.0,True,False,Japanese,
882.0,MIXWELL,16738260.0,3135.0,8755.0,5339.0,944876.0,12835.0,True,False,Spanish,
883.0,DKAYED,33653010.0,6495.0,8728.0,5181.0,196405.0,1711.0,True,False,English,
884.0,COLLEGECARBALL,2273325.0,345.0,8724.0,6589.0,143058.0,658.0,True,False,English,Yes
885.0,BETHESDA_DE,1293045.0,975.0,8719.0,1326.0,49593.0,1321.0,True,True,German,
886.0,GP_TV,5725920.0,14070.0,8686.0,406.0,81398.0,175.0,True,True,English,
887.0,THEYHATENESS,494250.0,5895.0,8681.0,83.0,18598.0,1272.0,True,True,English,
888.0,실프_ (SILPHTV),26403255.0,16095.0,8679.0,1640.0,349413.0,3174.0,True,False,Korean,
889.0,CHILLEDCHAOS,52004775.0,8865.0,8671.0,5866.0,432414.0,2022.0,True,False,English,
890.0,러너교 (RUNNER0608),40484475.0,10365.0,8670.0,3905.0,260805.0,1035.0,True,False,Korean,
891.0,SKYLINETVLIVE,12466020.0,3150.0,8670.0,3957.0,119295.0,6686.0,True,False,German,
892.0,PARISPLATYNOV,22443060.0,5550.0,8666.0,4043.0,416356.0,10947.0,True,False,Polish,
893.0,MONSOONGG,1147605.0,6225.0,8659.0,184.0,69253.0,687.0,True,True,English,
894.0,KYLE,58847145.0,11805.0,8652.0,4984.0,502036.0,5513.0,True,True,English,
895.0,RAVSHANN,15961110.0,4320.0,8652.0,3694.0,123809.0,18706.0,True,False,Russian,
896.0,STARYUUKI,17770845.0,4920.0,8641.0,3611.0,2881832.0,34275.0,True,False,Spanish,
897.0,SNOODYBOO,19878375.0,9555.0,8634.0,2080.0,127836.0,613.0,True,False,Spanish,
898.0,CHARMQUELL,2387730.0,2280.0,8631.0,1047.0,67184.0,17801.0,False,False,Turkish,
899.0,嬌兔 (ZRUSH),50071680.0,13290.0,8625.0,3767.0,249315.0,1662.0,True,True,Chinese,
900.0,YASSUO,33134835.0,9210.0,8623.0,3597.0,2012583.0,7216.0,True,False,English,
901.0,김남봉 (KIMNAMSOON),16232250.0,12510.0,8623.0,1297.0,137600.0,2998.0,True,False,Korean,
902.0,SKYKTOWALKER,11180970.0,2820.0,8607.0,3964.0,100806.0,20748.0,False,False,Russian,
903.0,SYLVEEY,2262195.0,3690.0,8579.0,613.0,256240.0,2184.0,True,False,English,
904.0,SNEAKYLOL,51264495.0,17430.0,8579.0,2941.0,1762439.0,2104.0,True,False,English,
905.0,SILVERVALE,13889130.0,3075.0,8575.0,4516.0,407056.0,6955.0,True,False,English,
906.0,JOJOHF,4339170.0,1305.0,8564.0,3325.0,1127811.0,5735.0,True,False,Russian,
907.0,TPK_LIVE,10416660.0,5670.0,8512.0,1837.0,39109.0,4474.0,True,False,French,
908.0,CANBIZZ_,2305380.0,4035.0,8512.0,571.0,28774.0,904.0,True,False,French,
909.0,GALOUTOF,381645.0,7665.0,8508.0,49.0,1064.0,142.0,False,True,French,
910.0,BEBE872,34488090.0,17100.0,8497.0,2016.0,186445.0,5274.0,True,False,English,
911.0,FLIGHT23WHITE,7142070.0,1305.0,8495.0,5472.0,2020043.0,9604.0,True,False,English,
912.0,SAKEN_LOL,9140100.0,2280.0,8486.0,4008.0,132644.0,5621.0,True,False,French,
913.0,BRANCARP_,300510.0,5355.0,8469.0,56.0,18803.0,1176.0,False,False,Portuguese,
914.0,DARKSHIRAH,3492165.0,10950.0,8461.0,318.0,18378.0,4574.0,True,False,German,
915.0,SHIVFPS,14486010.0,4800.0,8453.0,3017.0,1465068.0,6461.0,True,False,English,
916.0,CHOPPERZ14,3272355.0,3195.0,8448.0,1024.0,443342.0,4849.0,True,False,Arabic,
917.0,PAIVINHA29,41400450.0,12900.0,8422.0,3209.0,181058.0,18960.0,True,False,Portuguese,
918.0,SKIPPYPOPPIN,1817070.0,270.0,8416.0,6729.0,245796.0,-4.0,True,True,English,
919.0,EL_YUSTE,19709760.0,5025.0,8416.0,3922.0,151807.0,3214.0,True,False,Spanish,
920.0,餐餐自由配 (BLUSEWILLY_RETRY),32516190.0,7950.0,8413.0,4090.0,435430.0,930.0,True,False,Chinese,
921.0,TESHRAK,5241705.0,7995.0,8407.0,655.0,36236.0,665.0,True,False,Spanish,
922.0,TRAUSI,8158380.0,8145.0,8401.0,1001.0,212304.0,2464.0,True,False,English,
923.0,BREAK,7263000.0,8400.0,8398.0,864.0,304438.0,-178.0,True,False,English,
924.0,DANERGYLIVE,4812360.0,8160.0,8376.0,589.0,112761.0,6754.0,True,False,German,
925.0,NICKEH30,28028265.0,8595.0,8374.0,3260.0,4308948.0,34301.0,True,False,English,
926.0,KNOQD,3598245.0,4470.0,8370.0,804.0,172457.0,1772.0,True,True,English,
927.0,PLAQUEBOYMAX,45363360.0,9720.0,8364.0,4667.0,342467.0,36806.0,True,False,English,
928.0,SCHRODINGERLEE,13406655.0,7515.0,8326.0,1783.0,854532.0,17461.0,True,False,English,
929.0,TAYLOR_JEVAUX,23363070.0,5820.0,8317.0,4014.0,1721508.0,8748.0,True,False,English,
930.0,TWITCHSPORTS,133380.0,600.0,8309.0,222.0,54991.0,-98.0,True,False,English,
931.0,KENNZY,22908645.0,11910.0,8279.0,1923.0,389913.0,8366.0,True,False,Portuguese,
932.0,SGARES,5364615.0,6705.0,8265.0,800.0,269691.0,4215.0,True,False,English,
933.0,김뚜띠_ (KIMDDUDDI),11998380.0,3495.0,8264.0,3433.0,203920.0,1064.0,True,False,Korean,
934.0,PUNZ,23004420.0,7980.0,8260.0,2882.0,1443497.0,10.0,True,False,English,
935.0,LORDBALVIN,742290.0,2340.0,8231.0,317.0,9958.0,248.0,True,False,English,
936.0,CLAREMEANS,4581960.0,2955.0,8228.0,1550.0,8667.0,831.0,True,False,English,
937.0,SPACESTATION,3757275.0,1110.0,8221.0,3384.0,48691.0,4042.0,True,False,English,
938.0,GRONKHTV,66310305.0,42945.0,8219.0,1544.0,485934.0,6281.0,True,True,German,
939.0,MISSGERMANY,3124800.0,1980.0,8213.0,1578.0,37676.0,25156.0,True,False,German,
940.0,NAOWH,31396260.0,9405.0,8205.0,3338.0,252082.0,5992.0,True,False,English,
941.0,SCREAM,1789290.0,315.0,8196.0,5680.0,1506957.0,406.0,True,True,English,
942.0,FREIRAUMREH,6446760.0,3870.0,8193.0,1665.0,81769.0,1054.0,True,False,German,
943.0,옥냥이 (ROOFTOPCAT99),36680700.0,11355.0,8185.0,3230.0,317622.0,2639.0,True,False,Korean,
944.0,ALPHACAST,21844095.0,8010.0,8174.0,2727.0,605446.0,81.0,True,False,French,Yes
945.0,AIMSEY,6457290.0,3390.0,8170.0,1904.0,915314.0,6537.0,True,False,English,
946.0,SAMULX_,11685690.0,6615.0,8170.0,1766.0,91794.0,6615.0,True,False,Spanish,
947.0,MYM_ALKAPONE,43222170.0,11310.0,8167.0,3821.0,1117145.0,3441.0,True,False,Spanish,
948.0,COSCU,14024265.0,7635.0,8152.0,1836.0,3706869.0,7827.0,True,True,Spanish,
949.0,MARVEL,329745.0,105.0,8137.0,3140.0,47836.0,90.0,True,False,English,
950.0,EBONIVON,11596155.0,4395.0,8125.0,2638.0,358021.0,17010.0,True,True,Turkish,
951.0,NISQYY,9714270.0,5325.0,8124.0,1824.0,271987.0,2402.0,True,False,French,
952.0,JOLAVANILLE,42216480.0,12855.0,8119.0,3284.0,388312.0,8059.0,True,False,French,
953.0,KAORI123,6922605.0,3405.0,8097.0,2033.0,29378.0,11965.0,True,False,English,
954.0,TEEGRIZZLEY,25718895.0,5175.0,8093.0,4969.0,959263.0,20571.0,True,False,English,
955.0,YBICANOOOOBOV,41427405.0,9150.0,8083.0,4527.0,642166.0,755.0,True,False,Russian,
956.0,TOLKINLOL,39441315.0,11985.0,8076.0,3290.0,231617.0,3635.0,True,False,German,
957.0,VARGSKELETHOR,8367330.0,2325.0,8076.0,3598.0,375953.0,1635.0,True,True,English,
958.0,SOYEVADEMETAL,470670.0,1515.0,8075.0,310.0,42438.0,1671.0,True,False,Spanish,
959.0,CHUTYVKS,574020.0,120.0,8073.0,4783.0,235960.0,724.0,True,False,Spanish,
960.0,MINIMINTER,1657710.0,375.0,8073.0,4420.0,1874270.0,6861.0,True,False,English,
961.0,DAKILLZOR,22956405.0,14190.0,8053.0,1617.0,168264.0,3206.0,True,True,English,
962.0,PELEGRINO1993,27233550.0,11400.0,8052.0,2388.0,195740.0,9065.0,True,False,Portuguese,
963.0,HTALKS,18863565.0,6135.0,8051.0,3074.0,93334.0,11605.0,True,False,Turkish,
964.0,ITROLLEDU,16481415.0,18735.0,8049.0,879.0,43903.0,7405.0,True,True,English,
965.0,RAFAELAGRO,44160.0,1125.0,8044.0,39.0,1357.0,-1.0,False,False,Portuguese,
966.0,SPACEMANLIVE,1845870.0,2595.0,8041.0,711.0,38675.0,675.0,True,False,English,
967.0,ARIASAKI,27437715.0,9300.0,8031.0,2950.0,628185.0,5318.0,True,False,English,
968.0,SCARRA,21182115.0,8340.0,8021.0,2539.0,1594493.0,-479.0,True,False,English,
969.0,THEOWLCLUB,733020.0,240.0,8006.0,3054.0,28036.0,597.0,False,False,Spanish,
970.0,YAYAHUZ,18401220.0,7245.0,7992.0,2539.0,426239.0,6594.0,True,True,Portuguese,
971.0,RELAXING234,18101235.0,4665.0,7979.0,3880.0,458171.0,604.0,True,False,Chinese,
972.0,NATS,18754740.0,4755.0,7978.0,3944.0,543696.0,18426.0,True,False,English,
973.0,VALLEAGUE_FR,17828025.0,6180.0,7952.0,2884.0,113137.0,10136.0,True,False,French,Yes
974.0,VERHULST,10762785.0,7560.0,7951.0,1423.0,249310.0,8303.0,True,False,English,
975.0,FIRSTTEAM101,2583450.0,1110.0,7948.0,2327.0,58008.0,2531.0,True,False,French,
976.0,K1NG,15194550.0,6150.0,7945.0,2470.0,1789222.0,21668.0,True,False,Spanish,
977.0,BELLUM,3010800.0,4485.0,7941.0,671.0,47707.0,723.0,True,False,English,
978.0,K4T4N4,12744750.0,2445.0,7934.0,5212.0,165213.0,24095.0,False,True,Russian,
979.0,DMITRY_BALE,12955125.0,10050.0,7934.0,1289.0,77309.0,3136.0,True,False,Russian,
980.0,RDULIVE,55953900.0,13680.0,7929.0,4090.0,305939.0,3390.0,True,False,English,
981.0,PORSCHE,1584570.0,1920.0,7927.0,825.0,28898.0,957.0,True,False,English,
982.0,BTSSMASH3,2828700.0,1425.0,7919.0,1985.0,59712.0,1299.0,True,False,English,
983.0,CODOMA,1288425.0,9555.0,7897.0,134.0,3274.0,920.0,False,True,English,
984.0,BAGHERAJONES,12676800.0,3930.0,7893.0,3225.0,327137.0,7619.0,True,False,French,
985.0,NL_KRIPP,45673665.0,11085.0,7886.0,4120.0,1476444.0,-19.0,True,False,English,
986.0,ATRIOC,20072445.0,3990.0,7864.0,5030.0,321216.0,9098.0,True,False,English,
987.0,PRESTIVENT,7820940.0,5730.0,7857.0,1364.0,48268.0,1685.0,True,False,English,
988.0,BABURANIS,625380.0,1290.0,7853.0,484.0,7680.0,175.0,False,False,Portuguese,
989.0,DRAKEOFFC,6853860.0,3405.0,7842.0,2012.0,217372.0,12690.0,True,False,Russian,
990.0,DEANSOCOOL,10369170.0,13815.0,7824.0,750.0,275215.0,336.0,True,False,English,
991.0,TEA_PACMAN,1857645.0,2370.0,7807.0,783.0,14863.0,2892.0,False,False,Japanese,
992.0,WILLFOX,3032355.0,6345.0,7797.0,477.0,30522.0,747.0,True,False,English,
993.0,ROGUE,19600185.0,7260.0,7791.0,2699.0,789356.0,2551.0,True,False,English,
994.0,CERBERO_PODCAST,12171030.0,4755.0,7786.0,2559.0,336130.0,-4871.0,True,False,Italian,
995.0,WAKZLOL,26346465.0,8745.0,7772.0,3012.0,80862.0,7478.0,True,False,French,
996.0,MITCHJONES,10713090.0,2835.0,7768.0,3778.0,624070.0,591.0,False,False,English,
997.0,PMLEEK,574245.0,2415.0,7768.0,237.0,38999.0,385.0,True,False,French,
998.0,PINQTOST,1368945.0,375.0,7745.0,3650.0,160369.0,10798.0,False,False,Russian,
999.0,이춘향 (LEECHUNHYANG),28596975.0,11895.0,7739.0,2404.0,257847.0,4061.0,True,False,Korean,
1000.0,TARZANED,24296595.0,11010.0,7716.0,2206.0,537852.0,6292.0,True,True,English,
